rule,side,return_low,return_high,close_location,relative_volume,minimum_price,horizon,train_n,train_mean_return,train_median_return,train_win_rate,train_profit_factor,train_t_stat,train_worst_trade,train_best_trade,validation_n,validation_mean_return,validation_median_return,validation_win_rate,validation_profit_factor,validation_t_stat,validation_worst_trade,validation_best_trade,test_n,test_mean_return,test_median_return,test_win_rate,test_profit_factor,test_t_stat,test_worst_trade,test_best_trade,sample_size_pass,stable_positive,robust_score
failed_spike_cl0.60_rv1.5_px1,short,,,0.6,1.5,1.0,20,69,0.1593943428652429,0.2296313364055299,0.7391304347826086,2.7208487884817263,3.1821261241881693,-1.6766666666666665,0.8357249013301594,249,0.05245148921627778,0.15771117395517076,0.6827309236947792,1.3884063450963349,1.3597555160375283,-7.2144203596300684,0.8452088187779034,522,0.06582420212838183,0.2785969449956856,0.8007662835249042,1.2814003386884223,0.4715451495284485,-71.31769493705082,0.9672510036321927,False,False,0.22283990237375942
failed_spike_cl0.30_rv5_px20,short,,,0.3,5.0,20.0,10,13,0.23201966534231505,0.24142857142857144,0.8461538461538461,10.45351075091818,3.3025019687225385,-0.29421047277617873,0.8072222194849009,65,0.08413280988934843,0.1755994847958784,0.676923076923077,1.8935511674237597,1.9991052657411776,-1.3349139328075446,0.7922222254011366,86,0.15517928109510223,0.16767544508381033,0.7441860465116279,3.015777571141578,3.643312631430968,-2.118634922861299,0.8485365807137838,False,False,0.22203130859961207
failed_spike_cl0.60_rv2_px1,short,,,0.6,2.0,1.0,20,69,0.1593943428652429,0.2296313364055299,0.7391304347826086,2.7208487884817263,3.1821261241881693,-1.6766666666666665,0.8357249013301594,246,0.052097599581895845,0.1586382000299727,0.6829268292682927,1.3815488450595355,1.3345977468110992,-7.2144203596300684,0.8452088187779034,516,0.06365461923425925,0.2785969449956856,0.8023255813953488,1.2698211792664338,0.45080640139424605,-71.31769493705082,0.9672510036321927,False,False,0.2213364039458772
failed_spike_cl0.30_rv1.5_px3,short,,,0.3,1.5,3.0,10,25,0.13530988810726977,0.16300131061598955,0.72,3.41323654635812,2.4218664703262593,-0.5153762963049051,0.8072222194849009,96,0.0677604581955924,0.1449860123960851,0.6875,1.6915883375587921,2.02002344749518,-1.3349139328075446,0.7922222254011366,175,0.10207179782323016,0.17761907305036273,0.7371428571428571,1.8681403652407764,1.9733273435628926,-7.466522246164285,0.8826582336425781,False,False,0.22077011426180895
failed_spike_cl0.30_rv2_px3,short,,,0.3,2.0,3.0,10,25,0.13530988810726977,0.16300131061598955,0.72,3.41323654635812,2.4218664703262593,-0.5153762963049051,0.8072222194849009,96,0.0677604581955924,0.1449860123960851,0.6875,1.6915883375587921,2.02002344749518,-1.3349139328075446,0.7922222254011366,174,0.10178542020337553,0.18202382223946706,0.735632183908046,1.8607577844246466,1.9565440352403833,-7.466522246164285,0.8826582336425781,False,False,0.22077011426180895
failed_spike_cl0.30_rv3_px3,short,,,0.3,3.0,3.0,10,25,0.13530988810726977,0.16300131061598955,0.72,3.41323654635812,2.4218664703262593,-0.5153762963049051,0.8072222194849009,96,0.0677604581955924,0.1449860123960851,0.6875,1.6915883375587921,2.02002344749518,-1.3349139328075446,0.7922222254011366,173,0.10199970394055989,0.1864285714285714,0.7341040462427746,1.8576125963473955,1.949378840425586,-7.466522246164285,0.8826582336425781,False,False,0.22077011426180895
failed_spike_cl0.40_rv1.5_px1,short,,,0.4,1.5,1.0,10,35,0.1661887093865575,0.16300131061598955,0.6857142857142857,4.5503299724048585,3.427223063595478,-0.5153762963049051,0.8072222194849009,138,0.061274980634047224,0.1223807552255562,0.6376811594202898,1.5785358668462521,2.0409915253996824,-1.3349139328075446,0.8173212648679551,283,0.10726700639627341,0.17761907305036273,0.7526501766784452,1.9970446339854566,3.0809370127320257,-7.466522246164285,0.8826582336425781,False,False,0.21958005355563961
failed_spike_cl0.40_rv2_px1,short,,,0.4,2.0,1.0,10,35,0.1661887093865575,0.16300131061598955,0.6857142857142857,4.5503299724048585,3.427223063595478,-0.5153762963049051,0.8072222194849009,138,0.061274980634047224,0.1223807552255562,0.6376811594202898,1.5785358668462521,2.0409915253996824,-1.3349139328075446,0.8173212648679551,282,0.10710872803711859,0.17893150539482272,0.75177304964539,1.9920555125199069,3.065532685190631,-7.466522246164285,0.8826582336425781,False,False,0.21958005355563961
failed_spike_cl0.60_rv3_px1,short,,,0.6,3.0,1.0,20,69,0.1593943428652429,0.2296313364055299,0.7391304347826086,2.7208487884817263,3.1821261241881693,-1.6766666666666665,0.8357249013301594,244,0.05152514535262565,0.1586382000299727,0.6844262295081968,1.3754504299133228,1.3099782197773886,-7.2144203596300684,0.8452088187779034,508,0.06335092733356504,0.2824808538212774,0.8070866141732284,1.2664116008813269,0.4417348971482808,-71.31769493705082,0.9672510036321927,False,False,0.21890433487653174
failed_spike_cl0.30_rv10_px20,short,,,0.3,10.0,20.0,10,13,0.23201966534231505,0.24142857142857144,0.8461538461538461,10.45351075091818,3.3025019687225385,-0.29421047277617873,0.8072222194849009,63,0.0825664977592698,0.1755994847958784,0.6825396825396826,1.8650029801569352,1.9167635984228037,-1.3349139328075446,0.7922222254011366,74,0.1733894589155441,0.16767544508381033,0.7297297297297297,4.247399669543847,4.857216927389722,-0.9751161475462737,0.8485365807137838,False,False,0.21789772109226277
failed_spike_cl0.60_rv2_px5,short,,,0.6,2.0,5.0,20,66,0.167661847602656,0.22908172324863652,0.7424242424242424,2.933862265191622,3.306054226082792,-1.6766666666666665,0.8357249013301594,213,0.05725230193619217,0.16795796773611438,0.6948356807511737,1.4001316331229368,1.2873310520663201,-7.2144203596300684,0.8452088187779034,405,0.0517295578636609,0.2976923033515051,0.8246913580246914,1.1938372052361415,0.28830921554524375,-71.31769493705082,0.9672510036321927,False,False,0.2175068901536929
failed_spike_cl0.20_rv10_px10,short,,,0.2,10.0,10.0,40,16,0.20032813317361922,0.19831167444006187,0.8125,6.482197289507535,3.31773680269351,-0.30600003560384126,0.5142857251848494,47,0.07675076326789876,0.20884499784220323,0.723404255319149,1.4612325896118836,0.6507134517560811,-4.939878048780487,0.6993023255813953,60,0.22246673768785255,0.4117948717948718,0.8333333333333334,2.227750961817266,1.6820628579523966,-6.923043974027301,0.914390246228474,False,False,0.21745128665711044
failed_spike_cl0.60_rv3_px5,short,,,0.6,3.0,5.0,20,66,0.167661847602656,0.22908172324863652,0.7424242424242424,2.933862265191622,3.306054226082792,-1.6766666666666665,0.8357249013301594,213,0.05725230193619217,0.16795796773611438,0.6948356807511737,1.4001316331229368,1.2873310520663201,-7.2144203596300684,0.8452088187779034,398,0.05148366871711281,0.3017033260164509,0.8316582914572864,1.1912315563608695,0.2819996327645801,-71.31769493705082,0.9672510036321927,False,False,0.21647300187401378
failed_spike_cl0.40_rv3_px1,short,,,0.4,3.0,1.0,10,35,0.1661887093865575,0.16300131061598955,0.6857142857142857,4.5503299724048585,3.427223063595478,-0.5153762963049051,0.8072222194849009,137,0.06022760724816962,0.12223143231631718,0.635036496350365,1.5645263218480012,1.9927278291600452,-1.3349139328075446,0.8173212648679551,279,0.1074994534229786,0.1802439377392827,0.7526881720430108,1.9920051520321942,3.0465724005341897,-7.466522246164285,0.8826582336425781,False,False,0.2158267711917123
failed_spike_cl0.20_rv1.5_px10,short,,,0.2,1.5,10.0,20,16,0.21095548822966814,0.23141112292577715,0.9375,9.669402833075297,3.769952123600481,-0.3893333689371745,0.5202857142857142,48,0.07562549569434589,0.168921280012165,0.6875,1.7539358935506497,1.5613141338877958,-0.8391666242811415,0.6481395393194154,70,0.16482332735622576,0.33863609642806425,0.8428571428571429,1.9386349627321822,1.1380124699828926,-9.444782825030096,0.928461537544544,False,False,0.2142631635520867
failed_spike_cl0.20_rv2_px10,short,,,0.2,2.0,10.0,20,16,0.21095548822966814,0.23141112292577715,0.9375,9.669402833075297,3.769952123600481,-0.3893333689371745,0.5202857142857142,48,0.07562549569434589,0.168921280012165,0.6875,1.7539358935506497,1.5613141338877958,-0.8391666242811415,0.6481395393194154,69,0.16047256607668894,0.33444444444444443,0.8405797101449275,1.9008031535647136,1.0925230645632695,-9.444782825030096,0.928461537544544,False,False,0.2142631635520867
failed_spike_cl0.20_rv3_px10,short,,,0.2,3.0,10.0,20,16,0.21095548822966814,0.23141112292577715,0.9375,9.669402833075297,3.769952123600481,-0.3893333689371745,0.5202857142857142,48,0.07562549569434589,0.168921280012165,0.6875,1.7539358935506497,1.5613141338877958,-0.8391666242811415,0.6481395393194154,68,0.15929674272502328,0.33863609642806425,0.8382352941176471,1.8812432795006002,1.0687188863728663,-9.444782825030096,0.928461537544544,False,False,0.2142631635520867
failed_spike_cl0.20_rv5_px10,short,,,0.2,5.0,10.0,20,16,0.21095548822966814,0.23141112292577715,0.9375,9.669402833075297,3.769952123600481,-0.3893333689371745,0.5202857142857142,48,0.07562549569434589,0.168921280012165,0.6875,1.7539358935506497,1.5613141338877958,-0.8391666242811415,0.6481395393194154,66,0.14660380580670437,0.33863609642806425,0.8333333333333334,1.7871711885570494,0.9569781190191823,-9.444782825030096,0.928461537544544,False,False,0.2142631635520867
failed_spike_cl0.30_rv1.5_px5,short,,,0.3,1.5,5.0,10,24,0.13890234444485927,0.16968247628121508,0.7083333333333334,3.378215294764572,2.3895922907183786,-0.5153762963049051,0.8072222194849009,91,0.06621094979242917,0.14199996948242188,0.6813186813186813,1.6636017713647606,1.8988060060505498,-1.3349139328075446,0.7922222254011366,157,0.09588994247720323,0.17201752669346948,0.7388535031847133,1.7673197613086313,1.6753733518862617,-7.466522246164285,0.8826582336425781,False,False,0.21312482562841245
failed_spike_cl0.30_rv2_px5,short,,,0.3,2.0,5.0,10,24,0.13890234444485927,0.16968247628121508,0.7083333333333334,3.378215294764572,2.3895922907183786,-0.5153762963049051,0.8072222194849009,91,0.06621094979242917,0.14199996948242188,0.6813186813186813,1.6636017713647606,1.8988060060505498,-1.3349139328075446,0.7922222254011366,156,0.09553089400796776,0.1743054012893095,0.7371794871794872,1.7595775370731106,1.658467463793752,-7.466522246164285,0.8826582336425781,False,False,0.21312482562841245
failed_spike_cl0.30_rv3_px5,short,,,0.3,3.0,5.0,10,24,0.13890234444485927,0.16968247628121508,0.7083333333333334,3.378215294764572,2.3895922907183786,-0.5153762963049051,0.8072222194849009,91,0.06621094979242917,0.14199996948242188,0.6813186813186813,1.6636017713647606,1.8988060060505498,-1.3349139328075446,0.7922222254011366,155,0.09572971052627413,0.1765932758851495,0.7354838709677419,1.7562791307348078,1.6512411678527719,-7.466522246164285,0.8826582336425781,False,False,0.21312482562841245
failed_spike_cl0.60_rv5_px1,short,,,0.6,5.0,1.0,20,66,0.1552821483981413,0.22908172324863652,0.7272727272727273,2.6035635750896318,2.9680281613890225,-1.6766666666666665,0.8357249013301594,237,0.05051110509318441,0.15771117395517076,0.6835443037974683,1.3679131792307817,1.2551757628117473,-7.2144203596300684,0.8452088187779034,488,0.05866290753520768,0.2845576090060217,0.8094262295081968,1.2425927182201997,0.3931201578616962,-71.31769493705082,0.9672510036321927,False,False,0.2123836707825939
failed_spike_cl0.50_rv3_px3,short,,,0.5,3.0,3.0,60,49,0.27611854970957966,0.4039224446119547,0.8367346938775511,4.2238559267580085,4.072741797660737,-1.729534121544597,0.908401488313377,173,0.054185028478848166,0.29000000000000004,0.7167630057803468,1.22632576060762,0.7854129090806882,-6.564560716284275,0.965048923400578,330,0.3820710440538613,0.4962538226299694,0.8454545454545455,6.0475932203207154,11.888329105390817,-6.857825917945238,0.9742743223018019,False,False,0.21197307795903328
failed_spike_cl0.50_rv10_px20,short,,,0.5,10.0,20.0,60,27,0.372684593590046,0.4039224446119547,0.8888888888888888,16.10791031866813,5.724714232166266,-0.3851074933626155,0.908401488313377,112,0.06354008917773044,0.3179047720772879,0.7321428571428571,1.2503978120701775,0.6467979336215391,-6.564560716284275,0.904944742467027,136,0.4764167702300886,0.5786046630901664,0.8897058823529411,11.577731464071308,13.911330827659226,-1.3068036529680367,0.9671212122657082,False,False,0.211728571734968
failed_spike_cl0.40_rv10_px1,short,,,0.4,10.0,1.0,10,34,0.15977172388952288,0.15831883712617661,0.6764705882352942,4.315721134725905,3.2277520840354033,-0.5153762963049051,0.8072222194849009,127,0.05935778596705602,0.12223143231631718,0.6456692913385826,1.550790020552224,1.8639918778738762,-1.3349139328075446,0.8173212648679551,246,0.10784327352234366,0.1761828962008457,0.7439024390243902,2.0650276974360855,2.872187553011037,-7.466522246164285,0.8485365807137838,False,False,0.21103758927227614
failed_spike_cl0.40_rv5_px1,short,,,0.4,5.0,1.0,10,34,0.15977172388952288,0.15831883712617661,0.6764705882352942,4.315721134725905,3.2277520840354033,-0.5153762963049051,0.8072222194849009,134,0.05932153573430115,0.1206103832227814,0.6343283582089553,1.559425362562003,1.9431968426633923,-1.3349139328075446,0.8173212648679551,272,0.10827917028326249,0.17723059417609882,0.75,2.0335175604211373,3.0589991756468473,-7.466522246164285,0.8485365807137838,False,False,0.21090870707752257
failed_spike_cl0.60_rv1.5_px5,short,,,0.6,1.5,5.0,10,66,0.11464269007484747,0.16775833329131085,0.6818181818181818,2.16613680316619,2.129506878899986,-2.2966666666666664,0.8152788150217107,215,0.05014999327739096,0.13540031584684864,0.6372093023255814,1.4229722180135944,1.8477326349106467,-2.899586049694809,0.8173212648679551,410,0.13702629959816773,0.18868830813204895,0.7439024390243902,2.4366630856790565,5.258831176326066,-7.466522246164285,0.8935711182468445,False,False,0.21086530659595232
failed_spike_cl0.40_rv1.5_px10,short,,,0.4,1.5,10.0,10,31,0.1829678503336004,0.1763636419464406,0.7096774193548387,5.104210018359799,3.488190892940185,-0.5153762963049051,0.8072222194849009,109,0.06076290667075534,0.12223143231631718,0.6422018348623854,1.533209658188583,1.6857587675079508,-1.3349139328075446,0.8173212648679551,167,0.10112691776255853,0.17214285714285715,0.7485029940119761,1.8436309120374925,1.8717708206601718,-7.466522246164285,0.8826582336425781,False,False,0.2105881872073058
failed_spike_cl0.40_rv2_px10,short,,,0.4,2.0,10.0,10,31,0.1829678503336004,0.1763636419464406,0.7096774193548387,5.104210018359799,3.488190892940185,-0.5153762963049051,0.8072222194849009,109,0.06076290667075534,0.12223143231631718,0.6422018348623854,1.533209658188583,1.6857587675079508,-1.3349139328075446,0.8173212648679551,166,0.1008210467630683,0.17300692474787138,0.7469879518072289,1.8360428422605495,1.8549311770844243,-7.466522246164285,0.8826582336425781,False,False,0.2105881872073058
failed_spike_cl0.40_rv3_px10,short,,,0.4,3.0,10.0,10,31,0.1829678503336004,0.1763636419464406,0.7096774193548387,5.104210018359799,3.488190892940185,-0.5153762963049051,0.8072222194849009,109,0.06076290667075534,0.12223143231631718,0.6422018348623854,1.533209658188583,1.6857587675079508,-1.3349139328075446,0.8173212648679551,164,0.10295157723706777,0.17509512286297074,0.75,1.8524725552844628,1.8723989505914462,-7.466522246164285,0.8826582336425781,False,False,0.2105881872073058
failed_spike_cl0.60_rv1.5_px3,short,,,0.6,1.5,3.0,10,68,0.11528751526560722,0.16775833329131085,0.6911764705882353,2.2082321562992138,2.2054376188284053,-2.2966666666666664,0.8152788150217107,236,0.04969531737298505,0.1402092443152248,0.6398305084745762,1.4261825314819836,1.9645517767945269,-2.899586049694809,0.8173212648679551,465,0.1338182677797391,0.19512820512820517,0.7397849462365591,2.4271400536153913,5.690130776528639,-7.466522246164285,0.8935711182468445,False,False,0.2104152665369812
failed_spike_cl0.20_rv10_px10,short,,,0.2,10.0,10.0,20,16,0.21095548822966814,0.23141112292577715,0.9375,9.669402833075297,3.769952123600481,-0.3893333689371745,0.5202857142857142,47,0.0741581796195911,0.16999999442666236,0.6808510638297872,1.723905483859914,1.4994734410166306,-0.8391666242811415,0.6481395393194154,60,0.10500166255110491,0.2938461675703245,0.8166666666666667,1.5125396119400905,0.6269819353119339,-9.444782825030096,0.903414635309359,False,False,0.21010594406914326
failed_spike_cl0.60_rv2_px3,short,,,0.6,2.0,3.0,10,68,0.11528751526560722,0.16775833329131085,0.6911764705882353,2.2082321562992138,2.2054376188284053,-2.2966666666666664,0.8152788150217107,233,0.04939231865924458,0.13841851914802772,0.6394849785407726,1.4195246378538093,1.9287934411399486,-2.899586049694809,0.8173212648679551,460,0.13547080312080892,0.19879522959391277,0.7434782608695653,2.459434458478068,5.720216594126225,-7.466522246164285,0.8935711182468445,False,False,0.20913233771224807
failed_spike_cl0.60_rv10_px10,short,,,0.6,10.0,10.0,10,53,0.10325931116614126,0.16300131061598955,0.6981132075471698,1.9428911210653033,1.609688053269612,-2.2966666666666664,0.8152788150217107,167,0.05190715932276864,0.11513145864158104,0.6227544910179641,1.463760650500346,1.9109806536435379,-1.3349139328075446,0.8173212648679551,249,0.1459733455741249,0.19833333333333336,0.751004016064257,2.5721537101542267,3.890010066367889,-7.466522246164285,0.8935711182468445,False,False,0.20705683044099416
failed_spike_cl0.60_rv2_px5,short,,,0.6,2.0,5.0,10,66,0.11464269007484747,0.16775833329131085,0.6818181818181818,2.16613680316619,2.129506878899986,-2.2966666666666664,0.8152788150217107,213,0.049181411744986164,0.1333962644398432,0.6338028169014085,1.4109444296567943,1.7957214748285484,-2.899586049694809,0.8173212648679551,405,0.13894285864998074,0.19433432693275787,0.7481481481481481,2.4729835192761076,5.288547870355434,-7.466522246164285,0.8935711182468445,False,False,0.2067927189753715
failed_spike_cl0.60_rv3_px5,short,,,0.6,3.0,5.0,10,66,0.11464269007484747,0.16775833329131085,0.6818181818181818,2.16613680316619,2.129506878899986,-2.2966666666666664,0.8152788150217107,213,0.049181411744986164,0.1333962644398432,0.6338028169014085,1.4109444296567943,1.7957214748285484,-2.899586049694809,0.8173212648679551,398,0.14067400642855718,0.19879522959391277,0.7487437185929648,2.4802944300719676,5.268558035261605,-7.466522246164285,0.8935711182468445,False,False,0.2067927189753715
failed_spike_cl0.60_rv3_px3,short,,,0.6,3.0,3.0,10,68,0.11528751526560722,0.16775833329131085,0.6911764705882353,2.2082321562992138,2.2054376188284053,-2.2966666666666664,0.8152788150217107,232,0.04872260824614098,0.13690941749743818,0.6379310344827587,1.4120601821168597,1.895105685618632,-2.899586049694809,0.8173212648679551,453,0.1369381153220655,0.2022905046535578,0.7439293598233996,2.465846820216557,5.700964121159152,-7.466522246164285,0.8935711182468445,False,False,0.20629671249592962
failed_spike_cl0.50_rv1.5_px20,short,,,0.5,1.5,20.0,40,30,0.28425427444012,0.23322266519996104,0.7666666666666667,7.590608679480953,4.2704206623552565,-0.35221835795980616,0.8680669138325817,118,0.059784622872965806,0.25408420448554825,0.7033898305084746,1.2688580511109928,0.6991492195630828,-6.5107897869765745,0.9276223073350136,164,0.3854967268012939,0.48543059889103085,0.8719512195121951,6.388973275363228,9.166631394540012,-4.282727509069946,0.972499999495653,False,False,0.2052996299707346
failed_spike_cl0.50_rv2_px20,short,,,0.5,2.0,20.0,40,30,0.28425427444012,0.23322266519996104,0.7666666666666667,7.590608679480953,4.2704206623552565,-0.35221835795980616,0.8680669138325817,118,0.059784622872965806,0.25408420448554825,0.7033898305084746,1.2688580511109928,0.6991492195630828,-6.5107897869765745,0.9276223073350136,161,0.38017980541740226,0.4796174780006617,0.8695652173913043,6.217427309267201,8.908135338554201,-4.282727509069946,0.972499999495653,False,False,0.2052996299707346
failed_spike_cl0.50_rv3_px20,short,,,0.5,3.0,20.0,40,30,0.28425427444012,0.23322266519996104,0.7666666666666667,7.590608679480953,4.2704206623552565,-0.35221835795980616,0.8680669138325817,118,0.059784622872965806,0.25408420448554825,0.7033898305084746,1.2688580511109928,0.6991492195630828,-6.5107897869765745,0.9276223073350136,160,0.38039342936474807,0.47980873900033083,0.86875,6.187934404198743,8.857717678802118,-4.282727509069946,0.972499999495653,False,False,0.2052996299707346
failed_spike_cl0.60_rv1.5_px20,short,,,0.6,1.5,20.0,5,46,0.10273096208033083,0.1347112210264938,0.7608695652173914,2.2456748749667463,1.9119415804079187,-1.4966666666666668,0.7344444449163965,161,0.053291619830850574,0.09549854343663312,0.6708074534161491,1.5399629704542124,1.8957052587451513,-2.023777320306076,0.8233333333333334,216,0.12730845072694535,0.14069866909567508,0.6990740740740741,2.9074731370098816,5.994741384085657,-1.7825855179951804,0.8803220157399689,False,False,0.20518060228299353
failed_spike_cl0.60_rv1.5_px1,short,,,0.6,1.5,1.0,10,69,0.1153096028717239,0.16300131061598955,0.6956521739130435,2.2262351621397487,2.2385411363174623,-2.2966666666666664,0.8152788150217107,249,0.04808323987993962,0.13540031584684864,0.6305220883534136,1.4181472697498363,1.9893081383768134,-2.899586049694809,0.8173212648679551,522,0.11876480696212727,0.1855152053981891,0.7298850574712644,2.150735573532588,5.363094778860489,-7.466522246164285,0.8935711182468445,False,False,0.2042814158522415
failed_spike_cl0.60_rv10_px3,short,,,0.6,10.0,3.0,40,60,0.14333760140138777,0.23322266519996104,0.7,1.9030016394967584,1.6843762901264383,-3.449999898274739,0.8680669138325817,208,0.049678274018102014,0.23384194058171537,0.7211538461538461,1.242244374788785,0.8987825426400422,-6.5107897869765745,0.9265689562471179,382,0.2738896866199176,0.397793526394952,0.8298429319371727,3.3443861962271173,7.290070123892035,-7.958718266208516,0.9753413648542744,False,False,0.20422111827825565
failed_spike_cl0.60_rv2_px20,short,,,0.6,2.0,20.0,5,46,0.10273096208033083,0.1347112210264938,0.7608695652173914,2.2456748749667463,1.9119415804079187,-1.4966666666666668,0.7344444449163965,160,0.05303145485410206,0.09680332577237062,0.66875,1.5339894846887798,1.8747771805440512,-2.023777320306076,0.8233333333333334,212,0.1283468968025448,0.14226168095375358,0.6981132075471698,2.9204099595256703,5.964378646955941,-1.7825855179951804,0.8803220157399689,False,False,0.20417892872171628
failed_spike_cl0.60_rv3_px20,short,,,0.6,3.0,20.0,5,46,0.10273096208033083,0.1347112210264938,0.7608695652173914,2.2456748749667463,1.9119415804079187,-1.4966666666666668,0.7344444449163965,160,0.05303145485410206,0.09680332577237062,0.66875,1.5339894846887798,1.8747771805440512,-2.023777320306076,0.8233333333333334,211,0.13025206163715775,0.14343918725644444,0.7014218009478673,2.9779235415435044,6.048043963401598,-1.7825855179951804,0.8803220157399689,False,False,0.20417892872171628
failed_spike_cl0.50_rv10_px10,short,,,0.5,10.0,10.0,40,39,0.26097338973310014,0.2918433179723502,0.7692307692307693,5.0196514307510265,4.030366947429673,-1.1175269515543695,0.8680669138325817,131,0.05528367521627632,0.25296296296296295,0.7099236641221374,1.2625280275203021,0.717409915831531,-6.5107897869765745,0.9265689562471179,187,0.3217930484204753,0.4203297449451987,0.8663101604278075,4.081302802064254,6.228173483340876,-6.923043974027301,0.9556060608950528,False,False,0.20393481365322955
failed_spike_cl0.60_rv2_px1,short,,,0.6,2.0,1.0,10,69,0.1153096028717239,0.16300131061598955,0.6956521739130435,2.2262351621397487,2.2385411363174623,-2.2966666666666664,0.8152788150217107,246,0.04777659381172552,0.13439829014334592,0.6300813008130082,1.4117246973726307,1.9538547835257614,-2.899586049694809,0.8173212648679551,516,0.11965011169865022,0.18567813494164287,0.7325581395348837,2.1655106477933606,5.359795354474005,-7.466522246164285,0.8935711182468445,False,False,0.20297863149044074
failed_spike_cl0.40_rv5_px3,short,,,0.4,5.0,3.0,5,34,0.10824306593245367,0.06429979227974654,0.6470588235294118,3.166779300027608,2.3708325178402583,-0.47326166191595576,0.7344444449163965,127,0.056912485099510614,0.09133336385091141,0.6692913385826772,1.6364618727470517,1.841874960726094,-2.023777320306076,0.8233333333333334,245,0.07689469981922299,0.12168730982316901,0.689795918367347,2.008761650858395,3.842864337161372,-1.8233333659771047,0.7802438931348847,False,False,0.2023436935730902
failed_spike_cl0.60_rv5_px5,short,,,0.6,5.0,5.0,10,63,0.10891494499657076,0.16300131061598955,0.6666666666666666,2.057516675007767,1.936632461025582,-2.2966666666666664,0.8152788150217107,206,0.048308313147495424,0.13044813221992158,0.6310679611650486,1.4052626223143065,1.7319126110231833,-2.899586049694809,0.8173212648679551,381,0.14128812774239188,0.19833333333333336,0.7480314960629921,2.526947823584464,5.196959358150805,-7.466522246164285,0.8935711182468445,False,False,0.20090862633476034
failed_spike_cl0.60_rv5_px3,short,,,0.6,5.0,3.0,10,65,0.1097657696600818,0.16300131061598955,0.676923076923077,2.0996120281407915,2.012854367610014,-2.2966666666666664,0.8152788150217107,225,0.047908964088029804,0.13540031584684864,0.6355555555555555,1.4068338842385595,1.8336029931693059,-2.899586049694809,0.8173212648679551,434,0.13830779293432013,0.2011176300187026,0.7442396313364056,2.5326781395810283,5.668172464319644,-7.466522246164285,0.8935711182468445,False,False,0.20072201857698777
failed_spike_cl0.30_rv10_px3,short,,,0.3,10.0,3.0,10,24,0.12493254109983366,0.15814502471628122,0.7083333333333334,3.1390314270424406,2.1827998576480767,-0.5153762963049051,0.8072222194849009,91,0.06180670643293973,0.14199996948242188,0.6923076923076923,1.611077496809989,1.775498809165257,-1.3349139328075446,0.7922222254011366,153,0.10377560163976371,0.17201752669346948,0.7189542483660131,1.9819810533171591,1.8808703747443967,-7.466522246164285,0.8485365807137838,False,False,0.1989481131517156
failed_spike_cl0.30_rv5_px3,short,,,0.3,5.0,3.0,10,24,0.12493254109983366,0.15814502471628122,0.7083333333333334,3.1390314270424406,2.1827998576480767,-0.5153762963049051,0.8072222194849009,94,0.061661366383003305,0.13870014266463526,0.6808510638297872,1.6162275232698382,1.8163503483026824,-1.3349139328075446,0.7922222254011366,169,0.1048643428259399,0.17761907305036273,0.7337278106508875,1.940742425174957,2.0096775708957404,-7.466522246164285,0.8485365807137838,False,False,0.1984802815785901
failed_spike_cl0.20_rv10_px1,short,,,0.2,10.0,1.0,10,18,0.0745883913884666,0.12765562207570413,0.6666666666666666,2.5147059442895427,1.6013345777099959,-0.30933331807454434,0.3578571428571429,57,0.06677207643698722,0.14868671294470315,0.7368421052631579,1.7004624847178138,1.5115025750487425,-1.3349139328075446,0.5249576074529752,100,0.08864345984463667,0.2061665420525688,0.73,1.6679380596069233,1.0790487975172807,-7.466522246164285,0.8485365807137838,False,False,0.1966063045809462
failed_spike_cl0.60_rv3_px1,short,,,0.6,3.0,1.0,10,69,0.1153096028717239,0.16300131061598955,0.6956521739130435,2.2262351621397487,2.2385411363174623,-2.2966666666666664,0.8152788150217107,244,0.04623639788858944,0.1309289087866471,0.6270491803278688,1.3952122948083117,1.8773684187288227,-2.899586049694809,0.8173212648679551,508,0.1207087029923923,0.18868830813204895,0.7322834645669292,2.1659624780173488,5.32865710578186,-7.466522246164285,0.8935711182468445,False,False,0.19643511643917327
failed_spike_cl0.40_rv1.5_px3,short,,,0.4,1.5,3.0,5,35,0.11029728839782794,0.07571428571428575,0.6571428571428571,3.2728383881924734,2.485289259593011,-0.47326166191595576,0.7344444449163965,131,0.05427284557145319,0.09148849980381281,0.6717557251908397,1.591030716338005,1.7783829194829737,-2.023777320306076,0.8233333333333334,255,0.08111689192677014,0.12168730982316901,0.6941176470588235,2.080186191835321,4.129952911985382,-1.8233333659771047,0.8451898787293253,False,False,0.19448776994920633
failed_spike_cl0.40_rv2_px3,short,,,0.4,2.0,3.0,5,35,0.11029728839782794,0.07571428571428575,0.6571428571428571,3.2728383881924734,2.485289259593011,-0.47326166191595576,0.7344444449163965,131,0.05427284557145319,0.09148849980381281,0.6717557251908397,1.591030716338005,1.7783829194829737,-2.023777320306076,0.8233333333333334,254,0.08142679707116295,0.12211231959901166,0.6929133858267716,2.080060809420121,4.129955648508514,-1.8233333659771047,0.8451898787293253,False,False,0.19448776994920633
